class,path
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_S_N_art00095_art00095_01386.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_ani10187_ani10200_12440.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CRD_M_N_arc00037_ani00005_10142.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NND_S_N_sec00056_sec00056_00077.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_S_O_arc00012_ani00001_00232.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_O_ani10104_ani10101_10021.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CRN_S_N_nat10129_ani00100_11644.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_B_arc00015_arc00015_20060.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_O_sec00043_sec00043_00796.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_N_ind00082_cha00040_11755.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CRN_M_N_cha00048_cha00048_11005.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_S_N_art00024_art00024_10737.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CRN_M_N_nat00064_nat00064_10560.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CRD_M_B_arc10113_arc10112_10030.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_cha00020_art10102_11181.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_cha00065_cha00065_00385.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_R_txt0014_txt0014_0014.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_ind00009_ind00009_00884.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_R_txt0078_txt0078_0078.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_cha10157_pla00050_12263.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NND_S_N_ind00016_ind00017_00432.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_pla10122_ani10122_11606.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_ind00074_ind00074_10929.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_S_N_cha10174_cha10174_12274.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_S_O_pla00056_pla00065_11225.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CNN_S_N_txt00051_txt00051_10376.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_B_ani00013_ani00013_20057.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_CRN_A_nat0094_art0096_0389.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRD_S_N_arc00059_arc00059_01067.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_M_N_art00015_art00015_10272.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_R_txt0080_txt0080_0080.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CRN_S_N_sec00040_cha00086_11406.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_N_nat10144_nat10124_11970.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_ind00072_ind00072_01359.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CRD_S_B_ani00047_ani00047_00167.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_cha20004_cha20004_02003.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_arc00085_arc00085_01045.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_nat10145_ani00021_11987.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_M_N_txt00091_txt00091_11314.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_S_N_ani20017_ani20017_02060.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_ind00075_ind00075_10678.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_ind00006_ind00005_11748.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_art00021_art00021_00922.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CRN_S_N_ind00006_art00076_11745.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_C_txt0085_txt0085_0085.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_pla20063_pla20063_01963.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_NNN_A_pla0078_ani0058_0343.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NND_S_N_art20014_art20014_01820.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_art20004_art20004_01810.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CNN_M_N_txt00049_txt00050_10374.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_ind20062_ind20062_01803.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_M_N_ani00019_nat10122_11866.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_M_N_art00007_art00007_10751.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_ind00073_ind00073_01360.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_cha00058_cha00058_00854.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_S_N_sec00076_sec00076_00097.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CNN_M_N_nat00077_nat00077_10574.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_M_N_sec00061_sec00061_11263.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_NRN_A_arc0059_art0099_0450.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_S_N_nat10163_sec00097_12090.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRD_M_B_arc20061_arc20061_02481.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CNN_S_N_ind00005_ind00014_00424.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_pla20071_pla20071_02377.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRD_S_B_cha20032_cha20032_02486.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NNN_S_N_nat00040_nat00061_11434.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_CRN_A_sec0039_sec0070_0398.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_nat00030_nat00030_00949.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CRN_M_N_cha00064_cha00064_11019.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_R_txt0034_txt0034_0034.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_ind00013_cha00023_00431.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CRN_S_N_nat10164_ani00005_12093.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_sec00053_sec00053_00733.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CRN_S_N_txt00039_txt00041_10828.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CRN_S_N_cha10135_cha10135_12206.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_M_N_arc00083_arc00083_10268.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NND_S_N_cha20040_cha20040_02039.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_NRN_S_N_arc00015_ani00013_00235.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRN_M_N_ind00085_ind00085_10675.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_A_arc0055_arc0055_0020.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_ind00061_ind00061_01350.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CRN_M_N_art00067_ani00093_11801.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CRN_S_N_art00011_art00092_11840.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NRD_S_N_arc10123_arc10123_11926.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NND_S_B_sec00046_sec00046_01433.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_R_txt0069_txt0069_0069.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_CNN_M_N_ind00087_ind00087_10296.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_NNN_C_txt0012_txt0012_0012.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_NRN_A_cha0075_cha0070_0500.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_B_pla20013_pla20013_02392.tif
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_S_CRN_R_pla0067_pla0067_0195.jpg
FAKE,D:/Diplom/ela_core/datasets/CASIA1/Sp\Sp_D_NRN_A_art0083_pla0031_0481.jpg
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_S_NNN_S_N_nat00011_nat00011_00937.tif
FAKE,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Tp\Tp_D_CRN_S_N_arc00030_pla00026_10066.tif
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30132.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_00001.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_00065.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30323.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_cha_0024.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_00020.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30011.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30598.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30450.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30064.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30168.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_30153.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_00004.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_10166.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30377.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30519.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30208.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_cha_0061.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_20028.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_00031.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_20034.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_00028.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_pla_0014.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30474.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30451.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_20064.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30704.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30050.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30612.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30703.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_10003.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30014.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30502.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30726.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30642.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30531.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30137.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_20008.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30467.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30568.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_30108.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30665.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30112.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30338.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30461.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_20086.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_00060.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30333.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30277.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30211.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30608.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30045.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_cha_0066.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_00021.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_nat_0084.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30401.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30626.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_cha_0003.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_ani_0032.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30340.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30267.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_sec_0041.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30727.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30587.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30503.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_00033.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30629.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30096.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_20005.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30198.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30480.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_pla_0022.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_30102.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30037.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30601.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30006.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_10009.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30737.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_20005.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_10176.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_20027.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30612.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_30097.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_10214.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30010.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_20025.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30139.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30108.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30682.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_00027.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30315.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_10128.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30556.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_00041.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30484.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30818.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_20006.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30544.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30524.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_00051.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30137.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30021.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_10131.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_txt_00033.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_30095.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_arc_0075.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30138.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30080.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30057.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_pla_0027.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30587.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_20029.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30038.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_txt_0078.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30318.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30286.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_sec_0067.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30251.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30573.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30086.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_20057.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30328.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30286.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_00045.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_30118.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_20020.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30195.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_10193.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30471.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30618.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30009.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30721.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30128.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30016.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30617.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30555.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30843.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30404.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30329.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30489.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30455.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_10113.JPG
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_00082.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30295.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30330.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_30147.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30616.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_20037.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_txt_30011.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_20064.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_10196.jpg
